framework,branch,commit_id,model_name,platform,soc_code,soc_name,cpu,gpu,npu/apu/xpu/dsp,product,power_mode,backend,cpu_thread_num,avg,max,min,std_dev,battery_level,system_version,repeats,warmup,imei
mnn,master,d7fb0ed,caffe_mobilenetv2,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,GPU_VULKAN,1,111.421,122.049,97.213,2.514,99,7,1000,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,ARM,1,113.84,114.591,113.292,0.234,99,7,100,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,ARM,2,61.787,68.659,61.055,0.912,99,7,100,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,ARM,4,66.68,71.839,65.589,1.155,99,7,100,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,GPU_OPENCL,1,0,0,0,0,99,7,1000,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,GPU_OPENGL,1,93.015,101.96,89.787,0.794,99,7,1000,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv1,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,GPU_VULKAN,1,103.677,108.855,95.332,1.727,99,7,1000,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,ARM,1,70.627,72.042,70.207,0.283,99,7,100,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,ARM,2,42.191,44.884,41.813,0.528,99,7,100,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,ARM,4,41.24,43.434,40.493,0.498,99,7,100,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,GPU_OPENCL,1,0,0,0,0,99,7,1000,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,GPU_OPENGL,1,66.216,79.402,62.707,1.548,99,7,1000,20,8.6826E+14
mnn,master,d7fb0ed,tf_mobilenetv2,android-armv8,exynos5,exynos 7872,2xA73@2.0+4xA53@1.6,Mali-G71,Unknown,Meizu S6,big_cores,GPU_VULKAN,1,93.418,119.049,79.64,6.045,99,7,1000,20,8.6826E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,92.28,93,91.73,0.2,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,48.88,51.07,48.56,0.23,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,26.2,26.46,26.03,nan,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,34.51,38.73,33.86,0.53,100,8.1.0,1000,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,79.23,80.73,77.58,0.59,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,41.95,45.5,41.52,0.37,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,24.05,24.6,23.83,0.06,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,36.31,38.83,25.01,2.62,100,8.1.0,1000,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,75.85,76.27,75.48,0.11,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,41.57,41.96,41.31,0.07,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,22.29,22.54,22.09,nan,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,21.83,22.74,19.68,0.25,100,8.1.0,1000,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,1,79.97,80.81,79.34,0.21,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,2,47.11,50.6,44.64,2.2,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,ARM,4,28.93,29.33,28.48,0.1,100,8.1.0,100,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,sdm845,SD845,Kyro385:8x@2.8,Adreno-630@710,Hexagon-685,MI 8,big_cores,GPU_VULKAN,1,48.32,50.18,44.56,0.81,100,8.1.0,1000,20,8.61268E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,37.34,39.11,37.17,0.16,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,22.81,25.04,22.67,0.31,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,15.14,15.28,15.05,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_VULKAN,1,22.8,28.58,20.2,2.52,100,10,1000,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,32.76,32.95,32.57,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,21.03,37.34,20.7,1.67,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,15.32,15.61,15.19,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_VULKAN,1,27.05,28.36,25.45,0.48,100,10,1000,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,33.97,34.17,33.85,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,20.71,20.81,20.62,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,12.17,12.32,12.03,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_VULKAN,1,22.24,28.25,20.17,2.27,100,10,1000,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,1,47.27,49.21,47.05,0.19,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,2,26.47,26.65,26.29,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,ARM,4,16.85,17.12,16.64,nan,100,10,100,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msmnile,SD855,Kyro485:1xA76@2.84+3xA76@2.42+4xA55@1.8,Adreno-640@585,Hexagon-690,MI 9,big_cores,GPU_VULKAN,1,26.86,28.03,23.57,0.44,100,10,1000,20,8.65883E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,127.16,132.23,122.37,2.24,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,74.96,77.9,72.59,0.91,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,49.35,58.59,47.94,2.21,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,47.16,52.19,37.6,5.29,100,9,1000,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,112.24,132.32,106.75,5.92,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,63.87,66.47,62.58,0.67,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,44.79,56.48,42.57,3.73,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,49.53,51.34,43.89,0.39,100,9,1000,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,120.33,138.87,111.99,9.41,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,72.58,74.4,70.49,0.7,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,40.82,50.25,39.77,1.12,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,39.58,40.3,37.9,0.27,100,9,1000,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,1,96.96,99.37,95.54,0.78,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,2,57.04,58.21,56.24,0.41,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,ARM,4,39.83,48.63,37.73,2.93,100,9,100,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8998,SD835,Kryo285:4x@2.45+4x@1.9,Adreno-540@670/710,Hexagon-682,NX563J,big_cores,GPU_VULKAN,1,49.11,49.91,44.06,0.37,100,9,1000,20,8.6446E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,213.53,216.44,212.24,0.76,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,117,120.41,115.52,0.83,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,72.28,79.5,71.45,0.91,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,183.53,186.02,180.19,0.3,100,8.1.0,1000,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,187.46,189.57,185.49,0.93,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,108.52,117.18,107.57,1.12,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,75.68,85.93,74.09,1.55,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,163.29,208.12,158.2,7.4,100,8.1.0,1000,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,173.33,177.66,171.45,0.91,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,95.81,98.93,94.92,0.65,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,62.67,65.11,61.89,0.57,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,183.02,184.41,181.47,0.18,100,8.1.0,1000,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,1,157.99,161.18,156.29,0.77,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,2,95.29,98.43,94.21,0.63,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,ARM,4,71.11,75.96,69.83,0.9,100,8.1.0,100,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8953,SD625,8xA53@2.0,Adreno-506,Hexagon-546,Redmi 6 Pro,big_cores,GPU_VULKAN,1,162.2,206.99,156.09,7.22,100,8.1.0,1000,20,8.69044E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_VULKAN,1,0,0,0,0,100,5.1.1,1000,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_VULKAN,1,0,0,0,0,100,5.1.1,1000,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_VULKAN,1,0,0,0,0,100,5.1.1,1000,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,0,0,0,0,100,5.1.1,100,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_VULKAN,1,0,0,0,0,100,5.1.1,1000,20,8.68026E+14
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,37.28,37.87,36.99,0.04,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,22.68,38.14,22.4,1.55,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,13.96,14.07,13.85,nan,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_VULKAN,1,22.73,24.25,21.99,0.29,100,10,1000,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,31.98,32.11,31.79,nan,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,20.06,20.26,19.95,nan,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,14.14,31.06,13.84,1.71,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_VULKAN,1,20.18,23.82,18.71,0.41,100,10,1000,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,33.34,33.47,33.12,nan,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,20.28,20.47,20.18,nan,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,11.65,11.79,11.53,nan,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_VULKAN,1,22.75,24.39,22.02,0.27,100,10,1000,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,36.21,36.39,36.05,nan,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,22.77,23.18,22.66,0,100,10,100,20,A00000D3EB320E
ncnn,master,e2557c1,caffe_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,14.37,14.56,14.19,nan,100,10,100,20,A00000D3EB320E
